Player_Latitude,Player_Longitude,Timestamp
47.600000,-122.360000,2026-03-13 19:18:02.333 UTC
34.080000,-118.320000,2025-12-01 15:21:33.985 UTC
34.080000,-118.160000,2025-12-28 22:52:08.023 UTC
34.160000,-118.160000,2026-03-08 18:09:02.869 UTC
33.920000,-118.280000,2026-01-17 22:41:07.887 UTC
35.640000,139.640000,2025-06-23 02:45:32.334 UTC
33.880000,-118.320000,2026-01-24 22:00:17.421 UTC
34.160000,-118.360000,2026-03-31 00:29:18.136 UTC
34.040000,-118.320000,2026-01-26 15:28:03.722 UTC
40.760000,-74.000000,2026-01-26 15:20:27.047 UTC
-23.600000,-46.680000,2026-01-26 15:13:03.024 UTC
33.960000,-118.320000,2026-01-26 15:11:33.948 UTC
34.080000,-118.320000,2026-01-26 15:22:02.192 UTC
34.080000,-118.360000,2026-02-07 17:58:25.44 UTC
33.880000,-118.320000,2026-02-07 23:06:59.008 UTC
34.080000,-118.360000,2026-02-07 17:53:26.544 UTC
34.000000,-118.320000,2025-09-10 18:32:28.447 UTC
-23.520000,-46.640000,2026-02-11 16:21:49.565 UTC
34.040000,-118.240000,2025-12-14 01:33:23.677 UTC
34.080000,-118.240000,2025-11-10 14:12:11.247 UTC
40.760000,-74.000000,2026-01-06 15:01:57.947 UTC
34.080000,-118.320000,2026-01-06 15:02:20.377 UTC
34.120000,-118.400000,2026-01-06 15:03:14.316 UTC
-23.600000,-46.680000,2026-01-06 14:53:33.362 UTC
34.080000,-118.320000,2026-01-05 14:49:53.925 UTC
33.960000,-118.240000,2026-01-05 14:47:35.581 UTC
34.080000,-118.320000,2025-11-20 19:47:20.923 UTC
34.080000,-118.320000,2025-11-20 19:47:09.057 UTC
34.160000,-118.120000,2025-05-29 20:48:22.241 UTC
34.120000,-118.360000,2025-05-29 21:44:36.411 UTC
34.040000,-118.160000,2025-05-29 21:55:00.63 UTC
33.880000,-118.320000,2025-05-29 00:59:38.546 UTC
33.960000,-118.200000,2025-05-29 22:40:21.388 UTC
34.120000,-118.320000,2025-05-29 23:18:06.319 UTC
51.560000,-0.080000,2025-08-19 14:28:14.652 UTC
33.920000,-118.280000,2025-12-27 01:56:37.472 UTC
33.920000,-118.280000,2025-12-27 23:09:02.964 UTC
34.080000,-118.160000,2025-12-27 22:08:14.209 UTC
34.040000,-118.280000,2025-12-27 23:15:07.633 UTC
34.080000,-118.440000,2025-12-27 01:32:41.431 UTC
40.760000,-74.000000,2025-11-27 22:57:06.715 UTC
34.080000,-118.360000,2025-10-27 01:58:30.016 UTC
33.880000,-118.320000,2025-10-27 02:41:45.341 UTC
34.080000,-118.160000,2026-07-12 17:59:37.716 UTC
34.160000,-118.120000,2026-04-15 15:01:49.82 UTC
33.960000,-118.320000,2026-05-12 15:22:33.534 UTC
-23.520000,-46.560000,2025-09-16 14:57:14.889 UTC
34.080000,-118.320000,2025-09-16 14:56:15.563 UTC
34.120000,-118.240000,2026-04-01 14:43:13.026 UTC
34.160000,-118.200000,2026-02-08 00:03:20.658 UTC
34.120000,-118.440000,2026-02-08 01:28:35.574 UTC
34.200000,-118.280000,2026-02-08 00:20:07.602 UTC
33.960000,-118.400000,2026-02-08 00:32:27.617 UTC
34.160000,-118.200000,2026-02-08 00:02:15.976 UTC
34.160000,-118.120000,2026-01-29 13:06:30.069 UTC
40.760000,-74.000000,2026-01-29 13:07:13.27 UTC
34.160000,-118.360000,2025-07-13 17:39:09.214 UTC
34.160000,-118.360000,2025-07-13 18:44:35.261 UTC
33.880000,-118.320000,2025-11-15 01:59:09.571 UTC
34.000000,-118.080000,2025-08-10 22:07:04.824 UTC
34.000000,-118.080000,2025-08-10 22:06:22.333 UTC
34.000000,-118.080000,2025-08-10 22:06:40.312 UTC
34.200000,-118.360000,2025-07-16 14:55:02.741 UTC
34.120000,-118.240000,2025-07-16 14:55:40.776 UTC
33.880000,-118.320000,2025-07-26 15:13:51.942 UTC
34.080000,-118.160000,2025-07-26 18:20:58.732 UTC
33.880000,-118.320000,2025-06-07 01:45:33.291 UTC
33.880000,-118.320000,2025-10-20 04:43:06.534 UTC
34.080000,-118.360000,2025-10-20 03:38:00.849 UTC
33.880000,-118.320000,2025-10-28 04:48:00.808 UTC
34.080000,-118.160000,2025-10-28 04:52:11.256 UTC
35.640000,139.640000,2025-10-21 00:22:47.17 UTC
34.000000,-118.320000,2025-10-21 19:42:50.646 UTC
34.000000,-118.400000,2025-10-21 15:06:31.02 UTC
51.520000,-0.200000,2025-12-17 16:21:39.169 UTC
40.760000,-74.000000,2025-12-17 16:13:01.609 UTC
34.080000,-118.160000,2025-05-31 21:01:38.754 UTC
35.600000,139.640000,2026-01-27 19:08:00.126 UTC
35.600000,139.640000,2026-01-27 19:08:26.697 UTC
35.600000,139.640000,2026-01-27 19:08:14.526 UTC
34.000000,-118.320000,2026-01-27 19:16:32.484 UTC
34.040000,-118.320000,2026-01-27 15:43:39.334 UTC
-23.520000,-46.560000,2026-01-27 15:32:59.189 UTC
34.160000,-118.360000,2026-01-27 14:45:14.486 UTC
34.040000,-118.320000,2026-02-05 15:51:46.535 UTC
34.080000,-118.280000,2025-07-02 14:54:26.178 UTC
34.120000,-118.440000,2025-07-02 01:09:34.827 UTC
34.080000,-118.160000,2025-07-02 03:41:14.199 UTC
34.120000,-118.280000,2026-02-13 15:45:03.5 UTC
34.120000,-118.280000,2026-02-13 15:44:57.155 UTC
34.040000,-118.400000,2026-01-22 15:46:06.889 UTC
34.040000,-118.400000,2026-01-22 15:46:12.29 UTC
33.880000,-118.320000,2025-10-04 20:53:16.723 UTC
34.080000,-118.320000,2026-02-02 15:38:20.022 UTC
-23.520000,-46.560000,2026-02-02 15:40:19.47 UTC
34.080000,-118.160000,2026-07-11 16:27:57.146 UTC
34.200000,-118.360000,2025-07-15 14:59:05.67 UTC
34.000000,-118.400000,2025-10-07 14:58:52.082 UTC
-33.840000,151.240000,2025-09-19 02:38:48.783 UTC
34.080000,-118.440000,2025-09-19 02:33:00.122 UTC
34.120000,-118.440000,2025-07-05 19:13:59.544 UTC
34.160000,-118.360000,2025-11-26 19:21:32.227 UTC
34.040000,-118.240000,2025-06-12 00:46:54.127 UTC
34.080000,-118.160000,2025-11-23 02:19:40.906 UTC
34.000000,-118.040000,2025-12-08 03:12:57.955 UTC
34.160000,-118.360000,2025-12-12 15:18:17.844 UTC
40.760000,-74.040000,2025-09-26 20:38:52.674 UTC
34.080000,-118.160000,2026-03-28 16:10:37.115 UTC
34.080000,-118.320000,2026-04-16 14:46:03.822 UTC
34.080000,-118.320000,2026-04-16 14:46:08.351 UTC
40.760000,-74.000000,2026-04-16 14:44:57.945 UTC
33.960000,-118.320000,2026-04-16 14:39:00.673 UTC
35.720000,139.600000,2026-01-23 18:48:04.388 UTC
33.920000,-118.280000,2026-02-04 15:05:01.112 UTC
34.040000,-118.320000,2026-02-04 15:51:00.685 UTC
51.480000,-0.080000,2026-06-28 07:12:37.762 UTC
33.880000,-118.320000,2025-08-28 00:59:49.433 UTC
34.160000,-118.360000,2025-11-22 19:52:52.301 UTC
34.160000,-118.360000,2025-11-22 19:52:59.984 UTC
47.600000,-122.400000,2025-11-21 22:16:10.175 UTC
47.600000,-122.400000,2025-11-21 22:16:07.219 UTC
40.760000,-74.000000,2025-11-21 22:08:33.214 UTC
35.600000,139.640000,2025-11-21 20:50:13.716 UTC
47.600000,-122.400000,2025-11-21 22:16:16.358 UTC
-23.600000,-46.680000,2026-01-12 15:04:08.379 UTC
34.120000,-118.160000,2025-07-18 04:04:57.853 UTC
34.200000,-118.280000,2025-09-21 16:03:23.421 UTC
34.080000,-118.160000,2025-12-13 22:40:44.801 UTC
34.080000,-118.160000,2025-09-20 01:49:02.906 UTC
34.080000,-118.040000,2025-09-20 18:25:26.48 UTC
33.880000,-118.320000,2026-03-01 18:00:45.803 UTC
33.880000,-118.320000,2026-03-01 18:00:47.945 UTC
33.880000,-118.320000,2026-03-01 18:00:27.348 UTC
33.880000,-118.320000,2026-03-01 19:01:30.918 UTC
33.880000,-118.320000,2026-03-01 21:30:43.022 UTC
33.920000,-118.280000,2026-01-20 14:06:13.827 UTC
40.760000,-74.000000,2026-01-13 15:19:41.637 UTC
33.920000,-118.280000,2025-09-12 02:48:26.469 UTC
34.080000,-118.160000,2026-02-28 17:28:14.653 UTC
34.080000,-118.160000,2026-02-28 17:33:42.283 UTC
34.080000,-118.160000,2026-02-28 23:32:21.488 UTC
34.080000,-118.160000,2025-07-04 04:30:46.628 UTC
33.880000,-118.320000,2025-07-04 04:18:06.593 UTC
33.880000,-118.320000,2025-07-04 04:27:29.561 UTC
33.880000,-118.320000,2025-07-27 15:02:08.043 UTC
34.080000,-118.160000,2025-06-27 00:58:28.168 UTC
47.600000,-122.360000,2025-10-10 16:37:19.013 UTC
34.200000,-118.360000,2025-07-14 14:45:10.841 UTC
34.080000,-118.200000,2025-07-14 14:46:49.118 UTC
34.160000,-118.320000,2025-07-14 14:42:30.799 UTC
34.080000,-118.320000,2025-06-11 02:53:47.414 UTC
34.000000,-118.360000,2025-06-11 02:47:31.347 UTC
34.080000,-118.320000,2025-06-11 02:45:23.759 UTC
33.880000,-118.320000,2025-08-14 00:54:19.435 UTC
33.920000,-118.280000,2025-11-28 01:56:28.052 UTC
33.880000,-118.320000,2025-11-28 19:09:59.768 UTC
34.080000,-118.320000,2025-09-18 00:50:41.212 UTC
33.880000,-118.240000,2026-04-20 18:59:27.094 UTC
34.040000,-118.080000,2025-12-06 21:10:17.673 UTC
34.120000,-118.360000,2025-12-06 18:13:29.769 UTC
33.880000,-118.320000,2025-08-07 00:45:22.406 UTC
34.080000,-118.160000,2025-08-07 00:44:31.782 UTC
34.000000,-118.400000,2025-09-15 15:03:31.798 UTC
40.760000,-74.000000,2025-12-16 15:08:40.583 UTC
33.920000,-118.280000,2025-12-16 22:52:42.285 UTC
-23.520000,-46.560000,2025-09-23 15:48:54.564 UTC
33.920000,-118.280000,2025-08-16 16:48:58.923 UTC
-33.840000,151.240000,2026-05-02 14:10:44.661 UTC
-23.600000,-46.680000,2026-03-03 14:49:12.135 UTC
33.960000,-118.320000,2026-03-03 14:47:25.059 UTC
33.960000,-118.320000,2026-04-23 15:33:51.312 UTC
33.880000,-118.320000,2026-02-23 21:57:06.791 UTC
34.080000,-118.160000,2025-10-31 04:19:31.762 UTC
33.960000,-118.120000,2025-10-31 15:45:56.918 UTC
35.600000,139.640000,2025-06-17 20:38:41.757 UTC
33.880000,-118.320000,2025-11-08 20:42:35.597 UTC
34.080000,-118.160000,2025-11-08 19:47:49.851 UTC
33.880000,-118.200000,2024-07-15 00:38:09.365 UTC
33.880000,-118.200000,2024-03-10 17:10:09.113 UTC
33.880000,-118.200000,2024-03-10 17:59:36.624 UTC
33.880000,-118.200000,2024-03-10 16:51:37.096 UTC
33.880000,-118.200000,2024-03-10 17:26:39.43 UTC
33.880000,-118.200000,2024-03-10 17:45:44.217 UTC
33.880000,-118.200000,2024-03-10 18:05:02.789 UTC
33.880000,-118.200000,2024-03-10 17:14:43.629 UTC
33.880000,-118.200000,2024-03-10 16:59:53.087 UTC
34.160000,-118.120000,2024-03-10 17:50:37.364 UTC
33.880000,-118.200000,2024-03-10 16:47:30.075 UTC
33.880000,-118.200000,2024-03-10 17:31:52.906 UTC
33.880000,-118.200000,2024-09-05 14:56:31.956 UTC
33.880000,-118.200000,2024-09-05 14:52:21.786 UTC
34.160000,-118.120000,2024-07-05 23:56:27.43 UTC
34.160000,-118.120000,2024-07-05 23:36:29.075 UTC
34.040000,-118.320000,2024-07-05 23:56:41.022 UTC
34.040000,-118.320000,2024-07-05 23:56:38.199 UTC
33.880000,-118.200000,2025-04-02 00:42:05.582 UTC
33.880000,-118.200000,2024-06-04 03:49:46.071 UTC
33.880000,-118.200000,2024-06-04 03:55:04.267 UTC
33.880000,-118.200000,2024-05-31 18:26:53.574 UTC
33.880000,-118.200000,2024-05-31 22:26:22.379 UTC
34.080000,-118.080000,2023-12-31 23:26:48.179 UTC
33.880000,-118.200000,2024-06-08 05:22:50.8 UTC
33.880000,-118.200000,2024-06-08 05:09:19.185 UTC
33.880000,-118.200000,2024-06-08 05:29:05.74 UTC
33.880000,-118.200000,2024-06-08 05:46:27.683 UTC
33.880000,-118.200000,2024-06-08 05:32:20.762 UTC
34.160000,-118.120000,2024-06-08 05:38:25.583 UTC
34.040000,-118.160000,2024-10-07 16:18:07.127 UTC
34.160000,-118.120000,2025-03-27 22:44:22.98 UTC
33.880000,-118.200000,2024-05-13 03:51:02.184 UTC
33.880000,-118.200000,2024-05-13 03:40:56.062 UTC
33.880000,-118.200000,2024-05-13 03:11:33.283 UTC
33.880000,-118.200000,2024-05-13 03:04:28.944 UTC
33.880000,-118.200000,2024-05-13 03:36:00.434 UTC
33.880000,-118.200000,2024-05-13 03:46:54.825 UTC
34.160000,-118.120000,2024-05-13 03:26:10.301 UTC
34.160000,-118.120000,2024-05-13 03:21:14.954 UTC
34.160000,-118.120000,2024-05-13 03:15:36.747 UTC
34.080000,-118.360000,2023-11-19 23:05:55.471 UTC
33.880000,-118.200000,2024-06-14 18:08:06.624 UTC
33.880000,-118.200000,2024-06-14 17:59:10.097 UTC
33.880000,-118.200000,2024-06-14 18:18:45.279 UTC
33.880000,-118.200000,2024-06-14 21:31:51.555 UTC
33.880000,-118.200000,2024-06-14 18:13:01.401 UTC
33.880000,-118.200000,2024-06-14 18:03:42.253 UTC
34.040000,-118.320000,2024-02-20 16:13:45.542 UTC
34.000000,-118.120000,2024-02-20 15:39:50.1 UTC
34.040000,-118.160000,2024-02-20 06:36:20.483 UTC
34.040000,-118.320000,2024-05-05 20:54:07.275 UTC
34.040000,-118.320000,2024-05-05 20:57:09.571 UTC
33.880000,-118.200000,2025-04-26 21:53:33.654 UTC
33.880000,-118.200000,2025-04-26 23:05:09.228 UTC
33.880000,-118.200000,2025-04-26 23:13:01.867 UTC
34.040000,-118.320000,2024-12-09 15:33:21.695 UTC
33.880000,-118.200000,2025-01-16 00:49:32.593 UTC
33.880000,-118.200000,2025-01-16 01:23:45.839 UTC
33.880000,-118.200000,2025-01-31 00:53:14.771 UTC
34.040000,-118.320000,2025-02-11 16:08:27.955 UTC
33.880000,-118.200000,2024-06-19 05:04:41.637 UTC
34.160000,-118.120000,2024-06-19 04:52:08.916 UTC
34.160000,-118.120000,2024-06-19 04:55:43.219 UTC
34.000000,-118.120000,2024-06-19 17:24:38.501 UTC
34.000000,-118.120000,2024-06-19 17:24:52.314 UTC
33.880000,-118.200000,2024-03-26 05:29:18.162 UTC
33.880000,-118.200000,2024-03-26 05:33:35.059 UTC
33.880000,-118.200000,2024-03-26 05:55:58.66 UTC
33.880000,-118.200000,2024-03-26 05:22:01.181 UTC
33.880000,-118.200000,2024-03-26 05:16:53.451 UTC
34.160000,-118.120000,2024-03-26 05:39:36.859 UTC
34.160000,-118.120000,2024-03-26 05:45:51.552 UTC
34.160000,-118.120000,2024-03-26 05:48:43.125 UTC
34.080000,-118.080000,2024-04-09 01:43:54.906 UTC
33.880000,-118.200000,2024-02-05 16:20:15.257 UTC
33.880000,-118.200000,2024-09-13 01:55:58.309 UTC
33.880000,-118.200000,2024-09-26 21:21:34.357 UTC
34.040000,-118.320000,2024-09-26 20:36:46.378 UTC
33.880000,-118.200000,2024-09-26 21:13:13.2 UTC
34.040000,-118.320000,2024-09-26 20:37:13.756 UTC
33.880000,-118.200000,2024-09-26 01:27:44.043 UTC
33.880000,-118.200000,2024-06-11 02:45:05.954 UTC
33.880000,-118.200000,2024-06-11 02:57:04.025 UTC
33.880000,-118.200000,2024-06-11 03:08:17.106 UTC
33.880000,-118.200000,2024-06-11 03:20:19.203 UTC
33.880000,-118.200000,2024-06-11 02:54:13.249 UTC
33.880000,-118.200000,2024-06-11 02:49:30.087 UTC
33.880000,-118.200000,2024-06-11 03:13:50.821 UTC
34.160000,-118.120000,2024-06-11 03:02:27.625 UTC
34.160000,-118.120000,2024-06-11 03:03:42.236 UTC
34.040000,-118.320000,2024-06-11 19:43:51.127 UTC
33.880000,-118.200000,2024-07-06 02:49:00.387 UTC
33.880000,-118.200000,2024-07-06 02:45:58.917 UTC
33.880000,-118.200000,2024-07-06 02:24:15.477 UTC
33.880000,-118.200000,2024-07-06 02:58:43.491 UTC
34.000000,-118.120000,2024-07-06 21:13:46.316 UTC
33.880000,-118.200000,2025-01-28 01:45:22.762 UTC
33.880000,-118.200000,2025-01-28 01:53:36.534 UTC
34.160000,-118.120000,2024-08-12 23:19:33.212 UTC
34.040000,-118.160000,2024-08-12 00:20:44.275 UTC
34.080000,-118.080000,2024-08-12 02:57:50.55 UTC
33.880000,-118.200000,2024-03-21 06:00:25.88 UTC
33.880000,-118.200000,2024-03-21 06:09:42.288 UTC
33.880000,-118.200000,2024-03-21 06:02:22.441 UTC
33.880000,-118.200000,2024-03-21 05:54:52.716 UTC
33.880000,-118.200000,2024-03-21 06:22:01.396 UTC
34.160000,-118.120000,2024-03-21 06:16:43.282 UTC
34.160000,-118.120000,2024-03-21 06:13:32.165 UTC
33.880000,-118.200000,2024-05-27 17:11:18.348 UTC
33.880000,-118.200000,2024-05-27 17:20:31.072 UTC
33.880000,-118.200000,2024-05-27 17:23:21.227 UTC
33.880000,-118.200000,2024-05-27 17:26:42.741 UTC
33.880000,-118.200000,2024-12-26 01:00:19.585 UTC
33.880000,-118.200000,2024-08-28 15:27:05.694 UTC
33.920000,-118.200000,2023-11-22 07:44:28.462 UTC
33.920000,-118.200000,2023-11-22 07:34:25.961 UTC
33.920000,-118.200000,2023-11-22 08:01:30.693 UTC
33.920000,-118.200000,2023-11-22 08:14:05.923 UTC
33.920000,-118.200000,2023-11-22 08:23:09.696 UTC
33.920000,-118.200000,2023-11-22 07:30:09.871 UTC
33.920000,-118.200000,2023-11-22 07:40:15.187 UTC
33.920000,-118.200000,2023-11-22 08:16:01.924 UTC
34.160000,-118.320000,2023-11-22 15:41:26.493 UTC
34.160000,-118.320000,2023-11-22 15:30:37.857 UTC
34.160000,-118.320000,2023-11-22 15:50:25.056 UTC
34.160000,-118.320000,2023-11-22 15:27:25.628 UTC
34.160000,-118.320000,2023-11-22 15:46:32.207 UTC
34.160000,-118.320000,2023-11-22 15:31:35.248 UTC
33.960000,-118.280000,2023-11-22 15:52:48.744 UTC
33.960000,-118.280000,2023-11-22 16:20:36.626 UTC
33.960000,-118.280000,2023-11-22 16:02:32.751 UTC
33.960000,-118.280000,2023-11-22 15:55:27.995 UTC
33.960000,-118.280000,2023-11-22 16:00:04.082 UTC
33.880000,-118.200000,2025-01-23 00:56:05.447 UTC
33.880000,-118.200000,2024-05-07 03:18:30.444 UTC
33.880000,-118.200000,2024-05-07 03:24:34.53 UTC
33.880000,-118.200000,2024-05-07 03:41:37.646 UTC
34.160000,-118.120000,2024-05-07 03:29:20.942 UTC
34.160000,-118.120000,2024-05-07 03:32:38.373 UTC
34.040000,-118.320000,2024-05-07 20:19:19.696 UTC
33.880000,-118.200000,2024-05-29 01:15:41.6 UTC
33.880000,-118.200000,2024-05-29 21:56:18.598 UTC
33.880000,-118.200000,2024-05-29 21:59:28.832 UTC
34.000000,-118.120000,2024-05-29 00:27:27.677 UTC
33.880000,-118.200000,2025-03-01 17:33:59.38 UTC
33.880000,-118.200000,2025-01-08 01:09:52.726 UTC
33.880000,-118.200000,2024-04-29 14:59:09.383 UTC
33.880000,-118.200000,2024-04-29 15:02:54.988 UTC
33.880000,-118.200000,2024-06-25 20:49:04.923 UTC
33.880000,-118.200000,2024-06-25 04:27:27.309 UTC
33.880000,-118.200000,2024-06-25 04:31:26.574 UTC
33.880000,-118.200000,2024-06-25 05:10:18.806 UTC
33.880000,-118.200000,2024-06-25 04:39:52.821 UTC
33.880000,-118.200000,2024-06-25 20:31:50.524 UTC
33.880000,-118.200000,2024-06-25 05:02:11.233 UTC
33.880000,-118.200000,2024-06-25 20:35:20.491 UTC
33.880000,-118.200000,2024-06-25 04:50:47.7 UTC
33.880000,-118.200000,2024-06-25 20:54:45.351 UTC
33.880000,-118.200000,2024-06-25 20:27:32.737 UTC
34.040000,-118.320000,2024-06-25 18:19:02.224 UTC
34.040000,-118.160000,2024-06-25 19:01:47.784 UTC
34.080000,-118.360000,2023-11-18 22:31:37.904 UTC
34.080000,-118.360000,2023-11-18 06:39:37.949 UTC
34.080000,-118.360000,2023-11-18 08:29:28.15 UTC
34.080000,-118.360000,2023-11-18 08:13:45.242 UTC
34.080000,-118.360000,2023-11-18 08:09:14.753 UTC
34.080000,-118.360000,2023-11-18 08:09:56.891 UTC
34.080000,-118.360000,2023-11-18 08:27:14.706 UTC
34.080000,-118.280000,2023-11-17 06:44:37.803 UTC
34.080000,-118.280000,2023-11-17 07:02:26.976 UTC
34.080000,-118.280000,2023-11-17 06:31:34.204 UTC
34.080000,-118.280000,2023-11-17 06:37:57.871 UTC
34.080000,-118.280000,2023-11-17 07:00:30.879 UTC
34.080000,-118.280000,2023-11-17 06:54:31.508 UTC
34.080000,-118.280000,2023-11-17 07:07:54.541 UTC
34.080000,-118.280000,2023-11-17 06:35:03.559 UTC
34.080000,-118.280000,2023-11-17 07:06:38.077 UTC
34.080000,-118.280000,2023-11-17 06:51:44.265 UTC
34.080000,-118.280000,2023-11-17 06:29:04.872 UTC
34.080000,-118.280000,2023-11-17 06:42:04.158 UTC
34.080000,-118.280000,2023-11-17 07:04:33.052 UTC
33.880000,-118.200000,2024-08-13 03:11:34.64 UTC
33.880000,-118.200000,2024-08-13 03:30:27.243 UTC
34.080000,-118.040000,2024-06-03 05:51:08.715 UTC
34.080000,-118.040000,2024-06-03 05:57:39.621 UTC
33.880000,-118.200000,2024-09-03 03:33:12.061 UTC
33.880000,-118.200000,2024-09-03 04:00:12.393 UTC
34.040000,-118.320000,2024-06-10 01:14:26.098 UTC
34.040000,-118.320000,2024-06-10 01:32:12.457 UTC
33.880000,-118.200000,2024-07-21 15:38:51.787 UTC
34.040000,-118.160000,2024-07-21 00:36:08.125 UTC
33.880000,-118.200000,2025-02-12 01:32:42.692 UTC
33.880000,-118.200000,2025-02-12 00:50:57.187 UTC
34.040000,-118.160000,2024-09-14 23:40:08.802 UTC
34.040000,-118.160000,2024-09-14 23:40:01.513 UTC
33.880000,-118.200000,2024-09-14 21:13:13.753 UTC
33.880000,-118.200000,2024-09-14 21:23:28.377 UTC
33.880000,-118.200000,2024-09-14 21:31:30.854 UTC
