Player_Latitude,Player_Longitude,Fort_Latitude,Fort_Longitude,Timestamp
33.913080,-118.193290,33.913080,-118.193290,2026-07-26 19:21:49.288 UTC
34.138693,-118.063428,34.138693,-118.063428,2026-07-26 19:52:43.817 UTC
35.678719,139.682360,35.678719,139.682360,2026-07-25 22:48:48.995 UTC
34.153173,-118.353909,33.925579,-118.293995,2026-05-03 20:35:27.156 UTC
40.765753,-74.024662,40.765753,-74.024662,2026-07-06 15:28:03.124 UTC
33.975811,-118.127480,33.975811,-118.127480,2026-02-06 19:02:04.068 UTC
33.925579,-118.293995,33.925579,-118.293995,2026-02-06 23:37:48.358 UTC
34.123204,-118.316543,34.123204,-118.316543,2026-02-06 15:33:04.434 UTC
34.153173,-118.353909,34.153173,-118.353909,2026-01-31 22:44:40.055 UTC
34.094272,-118.147641,34.094272,-118.147641,2025-10-09 01:29:26.046 UTC
51.517730,-0.045612,51.517730,-0.045612,2025-08-28 19:01:12.088 UTC
33.994197,-118.266992,33.994197,-118.266992,2025-08-28 14:57:39.867 UTC
33.925579,-118.293995,33.925579,-118.293995,2025-08-28 14:06:10.224 UTC
34.094272,-118.147641,34.094272,-118.147641,2025-08-28 01:55:58.417 UTC
34.094272,-118.147641,34.094272,-118.147641,2025-08-28 01:45:35.333 UTC
34.094272,-118.147641,34.094272,-118.147641,2025-08-28 02:09:06.14 UTC
34.153173,-118.353909,34.153173,-118.353909,2026-05-31 18:46:38.192 UTC
40.765753,-74.024662,40.765753,-74.024662,2025-11-19 15:40:20.234 UTC
47.616908,-122.236880,47.616908,-122.236880,2025-11-19 16:39:54.304 UTC
33.969948,-118.362961,33.969948,-118.362961,2025-11-19 18:44:00.148 UTC
34.071121,-118.337367,34.071121,-118.337367,2025-11-19 23:37:53.025 UTC
34.001345,-118.390435,34.001345,-118.390435,2026-07-17 01:53:09.987 UTC
34.001345,-118.390435,34.001345,-118.390435,2026-07-17 01:50:00.954 UTC
34.001345,-118.390435,34.001345,-118.390435,2026-07-17 03:44:28.231 UTC
34.047484,-118.223411,34.047484,-118.223411,2026-07-17 04:03:17.923 UTC
47.573608,-122.278425,47.573608,-122.278425,2026-07-17 04:10:45.355 UTC
33.962421,-118.136944,33.962421,-118.136944,2026-07-17 01:06:37.364 UTC
33.971396,-118.416730,33.971396,-118.416730,2026-07-17 01:09:20.9 UTC
34.101181,-118.199109,34.101181,-118.199109,2026-07-17 19:09:09.769 UTC
34.101181,-118.199109,34.101181,-118.199109,2026-07-17 17:50:40.741 UTC
33.965408,-118.128917,33.965408,-118.128917,2025-06-16 14:56:10.785 UTC
33.925579,-118.293995,33.925579,-118.293995,2025-06-16 14:24:46.175 UTC
34.094272,-118.147641,34.094272,-118.147641,2025-06-16 00:47:46.184 UTC
33.998414,-118.318600,33.998414,-118.318600,2025-06-16 18:26:36.992 UTC
33.885170,-118.305874,33.885170,-118.305874,2025-06-21 03:01:06.125 UTC
33.885170,-118.305874,33.885170,-118.305874,2025-06-21 23:37:45.204 UTC
35.622736,139.655754,35.622736,139.655754,2025-06-21 23:00:17.136 UTC
34.094272,-118.147641,34.094272,-118.147641,2025-06-21 03:50:44.599 UTC
51.527181,-0.086175,51.527181,-0.086175,2025-09-24 14:56:50.101 UTC
34.153173,-118.353909,34.153173,-118.353909,2025-09-24 14:03:25.139 UTC
34.186451,-118.364244,34.186451,-118.364244,2025-07-01 14:57:24.144 UTC
34.094272,-118.147641,34.094272,-118.147641,2025-11-01 23:35:41.178 UTC
33.885170,-118.305874,33.885170,-118.305874,2025-11-01 21:01:41.72 UTC
34.094272,-118.147641,34.094272,-118.147641,2025-11-01 21:29:38.77 UTC
34.094272,-118.147641,34.094272,-118.147641,2025-11-01 22:50:18.165 UTC
34.153173,-118.353909,34.153173,-118.353909,2025-11-01 17:24:05.164 UTC
33.925579,-118.293995,33.925579,-118.293995,2025-11-01 16:17:55.177 UTC
34.094272,-118.147641,34.094272,-118.147641,2025-11-01 16:12:08.268 UTC
34.159676,-118.236619,34.159676,-118.236619,2025-11-01 01:26:53.273 UTC
34.094272,-118.147641,34.094272,-118.147641,2026-01-18 23:46:38.793 UTC
34.094272,-118.147641,34.094272,-118.147641,2026-01-18 00:10:48.043 UTC
34.111795,-118.143366,33.925579,-118.293995,2025-09-13 20:50:21.832 UTC
51.527181,-0.086175,51.527181,-0.086175,2025-12-05 15:54:58.143 UTC
34.111795,-118.143366,34.111795,-118.143366,2025-12-05 01:55:18.664 UTC
33.965848,-118.183237,33.918893,-118.342248,2025-12-05 02:52:19.809 UTC
34.153173,-118.353909,34.153173,-118.353909,2025-12-05 02:24:03.378 UTC
33.990261,-118.366338,33.990261,-118.366338,2026-02-27 19:37:21.2 UTC
33.902178,-118.277965,33.902178,-118.277965,2026-02-27 19:29:31.329 UTC
33.969989,-118.240459,33.969989,-118.240459,2026-02-27 15:58:40.174 UTC
34.094272,-118.147641,34.094272,-118.147641,2026-02-27 01:46:01.754 UTC
34.111233,-118.196425,34.111233,-118.196425,2026-02-27 15:43:17.2 UTC
33.913080,-118.193290,33.913080,-118.193290,2026-01-01 00:20:32.166 UTC
34.153173,-118.353909,34.153173,-118.353909,2025-07-31 14:04:41.956 UTC
33.905975,-118.269383,47.603702,-122.302927,2025-11-05 20:48:58.468 UTC
33.956784,-118.238743,33.956784,-118.238743,2025-11-05 19:29:33.026 UTC
33.986658,-118.058025,33.986658,-118.058025,2025-11-05 14:16:18.826 UTC
35.684024,139.717087,35.684024,139.717087,2025-11-05 02:10:14.688 UTC
33.885170,-118.305874,34.001331,-118.042472,2026-04-11 21:25:56.222 UTC
33.885170,-118.305874,34.094272,-118.147641,2025-08-24 20:57:43.245 UTC
34.094272,-118.147641,34.094272,-118.147641,2025-08-24 20:43:20.253 UTC
34.094272,-118.147641,34.094272,-118.147641,2025-08-24 20:04:49.234 UTC
33.885170,-118.305874,33.885170,-118.305874,2025-08-30 23:28:40.832 UTC
34.094272,-118.147641,34.094272,-118.147641,2025-08-30 22:59:43.584 UTC
33.885170,-118.305874,33.885170,-118.305874,2025-08-30 21:36:24.134 UTC
33.885170,-118.305874,34.094272,-118.147641,2025-08-30 21:02:51.111 UTC
34.123204,-118.316543,34.123204,-118.316543,2025-08-30 02:31:29.337 UTC
51.517730,-0.045612,51.517730,-0.045612,2026-05-27 15:41:57.23 UTC
-23.532914,-46.574167,-23.532914,-46.574167,2026-05-27 15:37:33.178 UTC
34.088511,-118.100757,34.088511,-118.100757,2026-07-14 23:34:23.48 UTC
34.088511,-118.100757,34.088511,-118.100757,2026-07-14 23:49:58.783 UTC
34.088511,-118.100757,34.088511,-118.100757,2026-07-14 21:43:30.858 UTC
34.088511,-118.100757,34.088511,-118.100757,2026-07-14 21:02:28.617 UTC
34.088511,-118.100757,34.088511,-118.100757,2026-07-14 20:30:59.806 UTC
34.088511,-118.100757,34.088511,-118.100757,2026-07-14 23:17:24.192 UTC
34.088511,-118.100757,34.088511,-118.100757,2026-07-14 22:15:45.203 UTC
34.088511,-118.100757,34.088511,-118.100757,2026-07-14 21:59:29.153 UTC
34.217111,-118.249073,34.217111,-118.249073,2026-07-14 18:20:14.56 UTC
34.217111,-118.249073,34.217111,-118.249073,2026-07-14 17:26:57.27 UTC
34.217111,-118.249073,34.217111,-118.249073,2026-07-14 15:52:31.634 UTC
33.976209,-118.188152,33.976209,-118.188152,2026-07-14 03:53:38.797 UTC
33.942211,-118.219992,33.942211,-118.219992,2026-07-14 04:11:22.136 UTC
34.005678,-118.271724,34.005678,-118.271724,2026-07-14 18:47:07.956 UTC
34.005678,-118.271724,34.005678,-118.271724,2026-07-14 18:28:45.916 UTC
34.005678,-118.271724,34.005678,-118.271724,2026-07-14 15:48:22.763 UTC
47.573608,-122.278425,47.573608,-122.278425,2026-07-14 04:16:32.146 UTC
34.144343,-118.292200,34.144343,-118.292200,2026-07-14 03:50:33.197 UTC
33.998146,-118.422104,33.998146,-118.422104,2026-07-14 02:47:06.18 UTC
34.044208,-118.326527,34.044208,-118.326527,2026-01-16 15:17:28.164 UTC
-23.532914,-46.574167,-23.532914,-46.574167,2026-01-16 15:13:07.18 UTC
34.094272,-118.147641,34.094272,-118.147641,2026-01-16 03:51:31.742 UTC
34.131383,-118.323427,34.131383,-118.323427,2026-06-07 20:36:03.016 UTC
35.678719,139.682360,35.678719,139.682360,2025-09-01 21:10:00.41 UTC
-33.823765,151.207888,-33.823765,151.207888,2026-01-03 17:14:42.253 UTC
34.094272,-118.147641,34.094272,-118.147641,2026-01-03 16:02:25.233 UTC
33.915302,-118.375626,33.915302,-118.375626,2026-01-03 21:56:20.22 UTC
51.526295,-0.218832,51.526295,-0.218832,2026-01-03 22:05:23.731 UTC
34.057748,-118.353288,34.057748,-118.353288,2026-01-03 22:16:45.184 UTC
34.123204,-118.316543,34.123204,-118.316543,2026-01-03 19:58:42.148 UTC
33.885170,-118.305874,33.885170,-118.305874,2025-07-19 23:00:01.202 UTC
33.885170,-118.305874,33.885170,-118.305874,2025-07-19 22:18:12.061 UTC
34.094272,-118.147641,34.094272,-118.147641,2025-07-19 23:03:11.481 UTC
34.094272,-118.147641,34.094272,-118.147641,2025-07-19 21:20:55.213 UTC
34.094272,-118.147641,34.094272,-118.147641,2025-07-19 23:50:40.708 UTC
34.166197,-118.367765,34.166197,-118.367765,2025-07-19 03:34:48.206 UTC
34.094272,-118.147641,34.094272,-118.147641,2025-07-19 22:22:29.861 UTC
34.094272,-118.147641,34.094272,-118.147641,2025-06-01 20:37:31.304 UTC
34.094272,-118.147641,34.094272,-118.147641,2025-06-01 21:13:53.967 UTC
34.094272,-118.147641,34.094272,-118.147641,2025-06-01 22:04:58.202 UTC
34.094272,-118.147641,34.094272,-118.147641,2025-06-01 22:43:40.158 UTC
34.153173,-118.353909,34.153173,-118.353909,2025-06-01 17:54:35.125 UTC
34.094272,-118.147641,33.885170,-118.305874,2025-06-25 02:11:03.144 UTC
34.094272,-118.147641,34.094272,-118.147641,2025-06-25 01:54:03.003 UTC
34.094272,-118.147641,34.094272,-118.147641,2025-06-25 01:02:27.92 UTC
33.925579,-118.293995,33.925579,-118.293995,2026-05-30 19:04:29.207 UTC
34.203161,-118.300133,34.203161,-118.300133,2026-05-30 20:37:14.749 UTC
34.114756,-118.258596,34.114756,-118.258596,2025-10-02 19:07:22.385 UTC
34.161391,-118.260020,34.161391,-118.260020,2025-10-02 23:40:54.331 UTC
-23.532914,-46.574167,-23.532914,-46.574167,2025-10-02 14:57:36.879 UTC
33.885170,-118.305874,33.885170,-118.305874,2025-10-02 01:46:59.831 UTC
34.094272,-118.147641,34.094272,-118.147641,2025-10-02 01:19:33.64 UTC
34.094272,-118.147641,34.094272,-118.147641,2025-10-02 01:23:47.915 UTC
34.172008,-118.107136,34.172008,-118.107136,2025-10-23 14:54:56.369 UTC
51.536704,-0.205926,51.536704,-0.205926,2025-08-21 15:04:17.186 UTC
-23.532914,-46.574167,-23.532914,-46.574167,2025-08-21 14:57:35.931 UTC
33.885170,-118.305874,33.885170,-118.305874,2025-08-21 01:32:57.733 UTC
34.094272,-118.147641,34.094272,-118.147641,2025-08-21 01:44:19.197 UTC
34.111233,-118.196425,34.111233,-118.196425,2025-08-21 23:59:54.098 UTC
34.094272,-118.147641,34.094272,-118.147641,2025-07-17 01:36:33.32 UTC
34.185824,-118.203615,34.185824,-118.203615,2025-09-09 18:55:26.546 UTC
33.925579,-118.293995,33.925579,-118.293995,2026-05-04 14:51:30.015 UTC
34.126448,-118.192110,34.126448,-118.192110,2026-03-16 15:00:48.152 UTC
-23.532914,-46.574167,-23.532914,-46.574167,2026-03-16 14:57:19.223 UTC
34.123204,-118.316543,34.123204,-118.316543,2026-03-16 21:01:21.188 UTC
33.885170,-118.305874,34.013606,-118.241479,2025-11-29 19:53:37.744 UTC
34.094272,-118.147641,34.094272,-118.147641,2025-11-29 19:28:45.053 UTC
34.094272,-118.147641,34.094272,-118.147641,2025-11-29 20:33:30.137 UTC
33.885170,-118.305874,34.094272,-118.147641,2025-11-29 19:12:54.486 UTC
33.885170,-118.305874,33.885170,-118.305874,2025-11-29 19:57:36.831 UTC
33.875444,-118.211008,33.875444,-118.211008,2026-02-07 21:12:12.24 UTC
34.094272,-118.147641,34.094272,-118.147641,2026-02-07 22:51:34.171 UTC
34.083113,-118.357065,34.083113,-118.357065,2026-02-07 17:43:20.863 UTC
34.083113,-118.357065,34.083113,-118.357065,2026-02-07 18:04:49.521 UTC
34.226718,-118.224536,34.226718,-118.224536,2026-02-07 23:55:57.17 UTC
34.153173,-118.353909,34.153173,-118.353909,2026-02-07 23:19:25.138 UTC
34.083113,-118.357065,34.083113,-118.357065,2026-02-07 17:58:02.419 UTC
51.527181,-0.086175,51.527181,-0.086175,2025-11-17 15:13:11.192 UTC
34.094272,-118.147641,34.094272,-118.147641,2025-11-17 00:08:24.268 UTC
34.094272,-118.147641,34.094272,-118.147641,2025-11-17 01:01:13.168 UTC
34.094272,-118.147641,34.094272,-118.147641,2025-11-17 00:20:35.917 UTC
34.153173,-118.353909,34.153173,-118.353909,2026-08-21 06:48:49.161 UTC
34.094272,-118.147641,34.001331,-118.042472,2025-12-21 04:34:46.5 UTC
35.622736,139.655754,35.622736,139.655754,2025-12-21 03:26:09.921 UTC
33.924870,-118.121300,33.924870,-118.121300,2025-12-21 05:36:15.154 UTC
33.929863,-118.154082,33.912998,-118.220366,2025-12-21 22:50:29.084 UTC
33.912998,-118.220366,33.912998,-118.220366,2025-12-21 21:56:02.106 UTC
33.912998,-118.220366,33.912998,-118.220366,2025-12-21 20:15:07.769 UTC
33.912998,-118.220366,33.912998,-118.220366,2025-12-21 20:25:25.542 UTC
33.912998,-118.220366,33.912998,-118.220366,2025-12-21 22:55:02.336 UTC
40.748360,-74.036159,40.748360,-74.036159,2025-12-21 17:12:22.022 UTC
35.626788,139.656370,35.626788,139.656370,2025-12-21 18:03:04.112 UTC
33.929863,-118.154082,33.929863,-118.154082,2025-12-21 19:06:56.941 UTC
33.929863,-118.154082,33.929863,-118.154082,2025-12-21 17:44:28.134 UTC
33.929863,-118.154082,33.929863,-118.154082,2025-12-21 20:42:16.311 UTC
33.929863,-118.154082,33.929863,-118.154082,2025-12-21 21:33:32.411 UTC
33.929863,-118.154082,33.929863,-118.154082,2025-12-21 22:19:21.618 UTC
33.929863,-118.154082,33.929863,-118.154082,2025-12-21 19:14:10.246 UTC
33.929863,-118.154082,33.929863,-118.154082,2025-12-21 17:39:45.169 UTC
33.929863,-118.154082,33.929863,-118.154082,2025-12-21 23:47:19.924 UTC
34.159676,-118.236619,34.159676,-118.236619,2025-12-21 05:39:59.182 UTC
33.929863,-118.154082,33.929863,-118.154082,2025-12-21 19:48:58.678 UTC
34.042702,-118.259102,34.042702,-118.259102,2026-05-20 15:31:43.298 UTC
-23.541090,-46.675060,-23.541090,-46.675060,2026-05-20 14:45:49.165 UTC
51.544321,-0.063797,51.544321,-0.063797,2026-05-20 15:01:52.121 UTC
33.885170,-118.305874,33.885170,-118.305874,2026-05-07 01:08:50.998 UTC
33.885170,-118.305874,34.094272,-118.147641,2026-05-07 00:50:05.586 UTC
34.194120,-118.363604,34.194120,-118.363604,2026-02-15 17:34:45.185 UTC
34.117742,-118.113794,34.117742,-118.113794,2026-02-15 22:17:40.203 UTC
35.701414,139.678515,35.701414,139.678515,2025-09-10 18:19:09.155 UTC
34.042702,-118.259102,34.042702,-118.259102,2025-09-10 15:05:52.278 UTC
33.944563,-118.077853,33.944563,-118.077853,2025-09-10 14:50:13.146 UTC
33.882205,-118.209719,33.882205,-118.209719,2026-03-15 19:14:47.28 UTC
33.924914,-118.213455,33.924914,-118.213455,2026-03-15 19:18:15.162 UTC
33.913080,-118.193290,33.913080,-118.193290,2026-06-21 02:10:40.362 UTC
34.044208,-118.326527,34.044208,-118.326527,2026-01-26 15:28:01.138 UTC
33.964026,-118.325040,33.964026,-118.325040,2026-01-26 15:11:31.174 UTC
33.884788,-118.179224,33.884788,-118.179224,2026-02-11 02:53:40.085 UTC
-23.530873,-46.652671,34.074971,-118.373853,2026-02-11 14:54:30.187 UTC
34.198840,-118.128019,34.198840,-118.128019,2026-02-11 23:37:28.955 UTC
-23.530873,-46.652671,-23.530873,-46.652671,2026-02-11 21:00:35.404 UTC
-23.530873,-46.652671,-23.530873,-46.652671,2026-02-11 16:37:34.704 UTC
-23.530873,-46.652671,-23.530873,-46.652671,2026-02-11 20:43:58.818 UTC
-23.530873,-46.652671,-23.530873,-46.652671,2026-02-11 14:47:11.203 UTC
-23.530873,-46.652671,-23.530873,-46.652671,2026-02-11 23:17:49.35 UTC
-23.530873,-46.652671,-23.530873,-46.652671,2026-02-11 18:19:12.04 UTC
-23.530873,-46.652671,-23.530873,-46.652671,2026-02-11 14:39:02.089 UTC
-23.530873,-46.652671,-23.530873,-46.652671,2026-02-11 20:36:55.638 UTC
-23.530873,-46.652671,-23.530873,-46.652671,2026-02-11 20:47:22.462 UTC
-23.530873,-46.652671,-23.530873,-46.652671,2026-02-11 14:48:43.33 UTC
-23.530873,-46.652671,-23.530873,-46.652671,2026-02-11 17:56:59.761 UTC
-23.530873,-46.652671,-23.530873,-46.652671,2026-02-11 16:49:25.686 UTC
-23.530873,-46.652671,-23.530873,-46.652671,2026-02-11 14:46:37.218 UTC
34.008020,-118.215155,34.008020,-118.215155,2026-02-11 00:04:59.764 UTC
33.930004,-118.154688,33.930004,-118.154688,2026-02-11 01:50:38.923 UTC
34.218875,-118.265242,34.218875,-118.265242,2026-02-11 01:25:00.027 UTC
34.218875,-118.265242,34.218875,-118.265242,2026-02-11 01:16:15.482 UTC
51.471855,-0.079287,51.471855,-0.079287,2026-02-11 00:24:28.394 UTC
34.053595,-118.147447,34.053595,-118.147447,2026-02-11 17:49:57.706 UTC
34.053595,-118.147447,34.053595,-118.147447,2026-02-11 20:20:17.602 UTC
34.053595,-118.147447,34.053595,-118.147447,2026-02-11 20:26:02.408 UTC
-23.530873,-46.652671,34.053595,-118.147447,2026-02-11 21:15:43.138 UTC
34.053595,-118.147447,34.053595,-118.147447,2026-02-11 17:02:59.087 UTC
33.951861,-118.280349,33.951861,-118.280349,2026-02-11 02:40:40.104 UTC
-33.897427,151.212608,-33.897427,151.212608,2025-12-29 19:26:05.658 UTC
34.094272,-118.147641,33.885170,-118.305874,2025-06-14 17:19:17.729 UTC
34.094272,-118.147641,34.094272,-118.147641,2025-06-14 18:09:18.792 UTC
34.094272,-118.147641,34.094272,-118.147641,2025-06-14 16:57:22.032 UTC
34.107258,-118.295577,33.999720,-118.366099,2025-07-20 19:42:23.218 UTC
34.031903,-118.328483,34.031903,-118.328483,2025-07-20 21:34:03.117 UTC
40.644167,-73.966382,40.644167,-73.966382,2025-07-20 20:42:34.715 UTC
34.007930,-118.077183,34.007930,-118.077183,2025-07-20 21:29:51.268 UTC
34.137907,-118.247195,34.137907,-118.247195,2025-07-20 22:32:22.982 UTC
51.523276,-0.097851,51.523276,-0.097851,2025-07-20 19:24:24.252 UTC
35.616333,139.629214,35.616333,139.629214,2025-07-20 17:13:01.232 UTC
34.123204,-118.316543,34.123204,-118.316543,2025-07-20 19:02:08.142 UTC
51.536704,-0.205926,51.536704,-0.205926,2026-01-07 14:53:39.214 UTC
40.759433,-73.984073,40.759433,-73.984073,2026-01-07 14:44:11.045 UTC
34.153173,-118.353909,34.153173,-118.353909,2026-01-07 00:04:32.067 UTC
34.044208,-118.326527,34.044208,-118.326527,2025-08-27 15:23:26.216 UTC
34.172008,-118.107136,34.172008,-118.107136,2025-08-27 15:08:46.159 UTC
51.525706,-0.034024,51.525706,-0.034024,2025-11-20 13:48:39.065 UTC
34.071121,-118.337367,34.071121,-118.337367,2025-11-20 20:08:09.254 UTC
51.525706,-0.034024,51.525706,-0.034024,2025-11-20 13:37:09.297 UTC
33.885170,-118.305874,33.885170,-118.305874,2025-06-23 03:10:34.62 UTC
35.622736,139.655754,35.622736,139.655754,2025-06-23 02:45:17.245 UTC
34.013606,-118.241479,34.013606,-118.241479,2025-07-12 22:27:10.083 UTC
34.094272,-118.147641,34.094272,-118.147641,2025-07-12 23:09:09.361 UTC
33.885170,-118.305874,33.885170,-118.305874,2025-07-12 22:11:10.753 UTC
34.094272,-118.147641,34.094272,-118.147641,2025-07-12 21:07:09.203 UTC
34.094272,-118.147641,34.094272,-118.147641,2025-07-12 02:49:31.629 UTC
33.885170,-118.305874,33.885170,-118.305874,2025-07-12 02:19:28.23 UTC
-23.566913,-46.598624,-23.566913,-46.598624,2026-02-22 00:38:52.523 UTC
-23.566913,-46.598624,-23.566913,-46.598624,2026-02-22 00:53:12.983 UTC
-23.566913,-46.598624,34.002617,-118.316147,2026-02-22 00:59:05.307 UTC
34.155949,-118.343237,34.155949,-118.343237,2026-02-22 05:52:56.127 UTC
34.190125,-118.289267,34.190125,-118.289267,2026-02-22 21:19:44.871 UTC
34.190125,-118.289267,34.190125,-118.289267,2026-02-22 21:26:59.258 UTC
34.190125,-118.289267,34.190125,-118.289267,2026-02-22 21:48:15.039 UTC
34.186470,-118.269261,34.186470,-118.269261,2026-02-22 20:58:43.84 UTC
34.186470,-118.269261,34.186470,-118.269261,2026-02-22 21:00:55.423 UTC
34.155949,-118.343237,34.125271,-118.358456,2026-02-22 02:31:19.156 UTC
34.018507,-118.255830,34.018507,-118.255830,2026-02-22 23:58:34.342 UTC
33.947898,-118.189469,33.947898,-118.189469,2026-02-22 17:26:23.753 UTC
33.947898,-118.189469,33.947898,-118.189469,2026-02-22 17:26:13.448 UTC
34.155949,-118.343237,34.155949,-118.343237,2026-02-22 03:20:30.757 UTC
34.097296,-118.196472,34.097296,-118.196472,2025-06-30 14:44:56.27 UTC
33.925579,-118.293995,33.925579,-118.293995,2025-06-30 00:01:03.033 UTC
34.044208,-118.326527,34.044208,-118.326527,2025-07-21 15:04:02.169 UTC
33.925579,-118.293995,33.925579,-118.293995,2025-07-21 00:05:57.21 UTC
34.097489,-118.382267,34.097489,-118.382267,2025-07-21 20:31:19.167 UTC
34.024094,-118.152736,34.024094,-118.152736,2025-07-21 16:57:01.186 UTC
33.991334,-118.444253,33.991334,-118.444253,2025-07-21 17:07:45.172 UTC
33.885170,-118.305874,33.885170,-118.305874,2025-06-05 01:37:12.216 UTC
34.094272,-118.147641,34.094272,-118.147641,2025-06-05 01:57:51.251 UTC
33.991361,-118.191156,33.991361,-118.191156,2025-10-17 01:53:23.241 UTC
34.094272,-118.147641,34.094272,-118.147641,2025-10-17 03:22:09.796 UTC
34.094272,-118.147641,34.094272,-118.147641,2025-10-17 03:09:37.645 UTC
34.172008,-118.107136,34.172008,-118.107136,2026-03-11 14:40:51.136 UTC
33.965408,-118.128917,33.965408,-118.128917,2026-01-30 16:02:37.38 UTC
34.094272,-118.147641,34.094272,-118.147641,2026-01-30 23:08:38.369 UTC
34.123204,-118.316543,34.123204,-118.316543,2026-01-30 22:11:27.169 UTC
34.153173,-118.353909,34.153173,-118.353909,2026-01-30 15:37:25.479 UTC
34.126448,-118.192110,34.126448,-118.192110,2026-08-24 15:31:05.348 UTC
34.082946,-118.302228,34.082946,-118.302228,2026-08-24 15:26:11.216 UTC
34.094272,-118.147641,34.094272,-118.147641,2025-12-22 03:44:49.477 UTC
33.912998,-118.220366,33.912998,-118.220366,2025-12-22 00:06:08.016 UTC
33.885170,-118.305874,34.013606,-118.241479,2026-01-24 21:14:04.538 UTC
33.885170,-118.305874,33.885170,-118.305874,2026-01-24 23:18:06.592 UTC
34.094272,-118.147641,34.094272,-118.147641,2026-01-24 21:40:04.204 UTC
33.885170,-118.305874,34.094272,-118.147641,2026-01-24 23:15:42.193 UTC
34.094272,-118.147641,34.094272,-118.147641,2026-01-24 23:31:49.801 UTC
34.082946,-118.302228,34.082946,-118.302228,2026-05-06 16:00:13.272 UTC
33.885170,-118.305874,33.885170,-118.305874,2026-04-04 23:21:36.236 UTC
34.094272,-118.147641,34.094272,-118.147641,2026-04-04 23:15:40.246 UTC
34.094272,-118.147641,34.094272,-118.147641,2026-04-04 23:15:49.381 UTC
33.885170,-118.305874,34.094272,-118.147641,2026-04-04 22:51:37.163 UTC
34.094272,-118.147641,34.094272,-118.147641,2026-04-04 22:28:20.275 UTC
33.991361,-118.191156,33.991361,-118.191156,2025-12-03 16:00:52.312 UTC
34.122395,-118.360541,34.122395,-118.360541,2025-12-03 15:50:19.119 UTC
34.153173,-118.353909,34.153173,-118.353909,2026-07-31 00:54:06.753 UTC
34.078136,-118.274132,34.078136,-118.274132,2026-04-01 14:51:58.124 UTC
33.964026,-118.325040,33.964026,-118.325040,2026-04-01 14:39:35.186 UTC
34.194120,-118.363604,34.194120,-118.363604,2025-12-26 18:42:59.187 UTC
34.123204,-118.316543,34.123204,-118.316543,2025-12-26 22:58:34.261 UTC
40.660193,-74.042416,40.660193,-74.042416,2025-12-26 03:27:38.141 UTC
34.226718,-118.224536,34.226718,-118.224536,2025-12-26 02:49:22.413 UTC
34.078136,-118.274132,34.078136,-118.274132,2026-01-14 15:16:12.222 UTC
34.172008,-118.107136,34.172008,-118.107136,2026-01-14 15:06:30.102 UTC
51.527181,-0.086175,51.527181,-0.086175,2026-07-27 15:06:17.287 UTC
34.153173,-118.353909,34.153173,-118.353909,2025-08-12 14:20:28.137 UTC
33.913855,-118.129314,33.913855,-118.129314,2025-08-15 14:38:26.157 UTC
33.885170,-118.305874,33.885170,-118.305874,2025-08-31 20:41:46.888 UTC
34.094272,-118.147641,34.094272,-118.147641,2025-08-31 21:26:45.492 UTC
34.094272,-118.147641,34.094272,-118.147641,2025-08-31 22:20:29.46 UTC
34.153173,-118.353909,34.153173,-118.353909,2025-08-31 23:23:20.281 UTC
